Feature1,Feature2,Feature3,Feature4,Feature5,Date,Bank_Name,Class,Age,Age_Group,Transaction_ID,Amount,Status
326.565455,286.3394426,881.9596765,161.7073461,181.0623529,09-11-2019,Bank C,0,37,35-44,,,
571.7191004,343.6585797,421.5293648,806.5466079,903.6310604,29-07-2020,Bank B,0,74,65+,,,
790.5536796,234.9282633,979.9712896,363.1765008,169.0670612,04-06-2021,Bank A,0,21,18-24,,,
499.4967055,725.2857696,83.27088131,634.2869146,858.0779234,31-07-2022,Bank D,0,36,35-44,,,
261.7814827,693.1232122,399.90863,414.1351431,280.8140312,18-02-2022,Bank E,0,46,45-54,,,
624.3937964,360.999253,830.9030035,962.905423,935.08768,04-02-2022,Bank C,0,24,18-24,,,
163.128373,14.19029999,438.4683411,728.8837077,977.4552683,17-11-2020,Bank A,0,70,65+,,,
783.4223016,580.5493219,26.35291223,825.5406915,177.1450339,12-05-2022,Bank E,0,50,45-54,,,
55.60651419,850.3588474,566.2508679,128.5515979,386.5426632,14-06-2019,Bank E,0,25,25-34,,,
85.54166723,638.0108069,282.4272663,866.0941314,357.7960288,01-11-2019,Bank B,0,28,25-34,,,
494.633863,63.52339751,275.5926166,676.7672717,736.2627678,01-03-2023,Bank B,0,50,45-54,,,
242.821855,503.8200987,817.5311052,379.9101609,133.7712674,14-07-2023,Bank A,0,42,35-44,,,
431.8703896,600.6286654,7.398528192,348.5675067,607.4358209,29-04-2023,Bank E,0,50,45-54,,,
951.91195,408.5487325,162.9722655,534.219098,285.7523611,05-06-2019,Bank B,0,53,45-54,,,
214.7793993,590.403259,915.8835343,835.2242043,182.2925389,22-10-2022,Bank C,0,43,35-44,,,
765.8794583,229.8686344,290.7012607,920.0515069,911.0501507,09-10-2023,Bank C,0,53,45-54,,,
168.6307645,64.19185592,293.1181032,581.7750598,876.8916778,11-09-2020,Bank E,0,28,25-34,,,
118.8373889,414.9585022,271.7497867,14.92896724,788.4462608,28-06-2022,Bank B,0,47,45-54,,,
813.2842132,221.2290618,151.24025,144.5608536,463.9471898,14-08-2021,Bank A,0,74,65+,,,
246.4955874,511.3556425,384.8517372,210.8903049,751.1917896,30-11-2019,Bank A,0,50,45-54,,,
150.3638903,798.9023148,561.4463837,832.0371427,4.75904007,24-07-2023,Bank A,0,27,25-34,,,
749.188519,51.51559325,950.098719,702.7394884,320.1722906,26-08-2021,Bank C,0,46,45-54,,,
319.8504928,861.4923797,902.8401285,891.573281,808.7402926,25-05-2020,Bank B,0,42,35-44,,,
819.0320208,572.7679029,28.23105295,86.77328206,649.5532494,09-08-2022,Bank B,0,49,45-54,,,
401.1651603,567.3096308,231.0776226,649.4171736,242.8295442,09-11-2021,Bank C,0,21,18-24,,,
460.812798,478.7198996,177.6682298,876.2077264,525.8210563,09-10-2019,Bank A,0,72,65+,,,
866.7837779,262.5356955,172.3359455,18.01664762,93.86465973,07-03-2021,Bank A,0,74,65+,,,
147.4706049,78.85556238,896.8792951,911.4383079,937.3626723,21-10-2021,Bank E,0,76,65+,,,
959.8608366,491.835005,530.0246368,130.8304286,137.0520378,29-04-2019,Bank D,1,56,55-64,,,
772.7564387,855.7290841,784.7144306,834.575865,276.5703154,24-11-2021,Bank B,0,51,45-54,,,
466.0657843,459.1993834,995.2834031,949.1780201,598.4861064,17-07-2019,Bank B,0,39,35-44,,,
137.9731331,258.5960386,363.761555,873.2116597,170.6324571,29-04-2020,Bank B,0,30,25-34,,,
219.7469166,349.3846917,926.9101887,503.8120908,646.8360366,16-11-2023,Bank D,0,71,65+,,,
387.2233051,188.5221111,222.8005374,802.6712203,893.4820383,18-12-2021,Bank E,0,68,65+,,,
493.0756559,356.9945275,807.8351365,673.0947751,40.87397749,16-04-2021,Bank D,0,53,45-54,,,
350.7408989,682.1729782,573.6798203,978.0673088,866.1153782,30-03-2022,Bank A,0,23,18-24,,,
59.73840573,725.7690157,336.3266123,682.0827031,617.2245861,05-10-2021,Bank A,0,76,65+,,,
503.0502591,852.9495543,708.6898601,889.5551145,281.6037491,21-11-2020,Bank B,0,71,65+,,,
348.1275246,621.9513498,966.4644374,371.5820993,32.29365007,14-05-2022,Bank C,0,34,25-34,,,
445.8879554,543.9295625,800.9874087,728.60048,964.6626807,01-11-2021,Bank B,0,43,35-44,,,
782.6827606,298.6284371,641.380311,672.2411934,998.0205148,04-05-2020,Bank C,0,41,35-44,,,
138.7379112,191.3255027,155.513644,589.0601142,135.3010722,03-10-2019,Bank D,0,26,25-34,,,
656.0077089,803.7740509,432.7929242,560.6850819,912.7220833,23-11-2020,Bank A,0,19,18-24,,,
569.5659176,208.605552,343.1937984,529.8458033,154.8976855,30-08-2019,Bank C,0,37,35-44,,,
612.5198354,999.2460919,652.5349649,372.411144,331.7464917,24-05-2022,Bank D,0,44,35-44,,,
931.6033226,871.5142906,472.3586202,353.4145645,710.4642836,28-06-2022,Bank A,0,23,18-24,,,
314.5024756,119.4032323,310.1522123,434.2959821,255.411376,06-05-2019,Bank C,0,67,65+,,,
216.8137258,6.140162665,630.8427814,614.4489423,188.0252378,05-08-2019,Bank B,0,44,35-44,,,
943.6500718,409.5709018,25.47943358,219.7719173,692.0674843,22-08-2022,Bank B,0,72,65+,,,
201.6198988,53.91245888,617.7062214,518.3547906,761.2658361,26-12-2023,Bank B,0,71,65+,,,
772.6313885,959.9352538,57.01754402,38.98941982,987.197048,23-04-2022,Bank D,0,41,35-44,,,
644.8478777,715.3705397,96.48201974,69.81269085,160.2535939,28-11-2021,Bank B,0,32,25-34,,,
427.1956028,110.1761827,446.3337404,561.5359031,0.332967885,31-05-2022,Bank E,0,72,65+,,,
114.2456308,375.1951918,53.3297927,133.5289733,231.7963905,22-04-2022,Bank A,1,65,65+,,,
429.6014142,714.8371979,132.6886118,737.9585719,855.0607297,09-05-2020,Bank D,0,75,65+,,,
651.4787669,43.72569543,440.6536869,660.0660016,978.5131346,02-03-2020,Bank B,0,50,45-54,,,
951.8083881,395.7031544,615.9310722,890.8151474,831.0462474,16-04-2022,Bank A,0,59,55-64,,,
479.4218341,261.2413309,137.0999468,487.9801551,722.8458753,07-07-2021,Bank C,0,27,25-34,,,
969.7697132,861.8149048,204.2409552,719.7781268,289.1012539,22-12-2022,Bank B,0,38,35-44,,,
683.4725944,665.8054605,272.4306029,234.3886202,103.9377626,10-08-2022,Bank A,0,23,18-24,,,
50.5396368,858.4510589,49.84939464,88.74116653,238.8520354,31-05-2019,Bank E,0,47,45-54,,,
887.6583285,332.9403604,191.7995575,715.5554958,319.0697549,19-01-2020,Bank C,0,40,35-44,,,
333.3666381,738.9765959,251.6528156,896.7600477,561.421678,20-07-2023,Bank E,0,53,45-54,,,
537.8317112,264.7522351,835.0943401,572.7495509,155.5165479,04-11-2019,Bank A,0,63,55-64,,,
206.2982372,468.2559088,779.6418224,939.2952736,663.4986304,21-09-2022,Bank E,0,74,65+,,,
506.1432496,250.7319775,672.8679605,982.2397559,476.2224755,15-01-2021,Bank A,0,66,65+,,,
162.1418789,103.3405815,269.2561826,569.442019,946.8053011,10-06-2021,Bank A,0,20,18-24,,,
299.1650831,305.3911714,481.1796591,918.5423351,419.0550506,10-01-2020,Bank E,0,43,35-44,,,
223.2293919,163.130915,457.0153693,800.6774357,291.3524047,28-10-2021,Bank A,0,51,45-54,,,
512.5226392,603.0082724,450.4704117,191.6902414,921.7456779,26-09-2022,Bank B,0,47,45-54,,,
565.4492352,729.1343839,636.0430054,998.0480217,456.3101344,09-05-2019,Bank A,0,35,35-44,,,
424.9723733,360.1398661,361.6284593,275.7702107,980.6301251,11-10-2021,Bank D,0,34,25-34,,,
870.7820343,316.673005,305.2290446,103.5339872,877.0308605,05-12-2023,Bank A,0,62,55-64,,,
371.7660508,572.6153921,900.3777289,408.1006485,806.8680434,30-10-2020,Bank D,1,68,65+,,,
430.2856262,700.940939,431.1844072,392.7591346,990.7092396,07-10-2022,Bank A,0,59,55-64,,,
612.349842,367.3911816,257.8194771,39.76637023,706.5663402,13-10-2022,Bank A,0,38,35-44,,,
372.1574282,821.2541638,363.8684606,373.3291924,779.1810064,31-05-2020,Bank E,0,71,65+,,,
489.4666568,884.8947706,590.1357567,240.6448135,568.2718543,27-02-2023,Bank B,0,41,35-44,,,
4.001675935,312.3973747,207.9523405,654.1878556,136.0385835,27-03-2019,Bank B,0,21,18-24,,,
290.0974468,331.3085543,3.293228864,46.76656825,311.126128,13-04-2022,Bank C,0,66,65+,,,
222.3564532,116.9067386,154.1616564,835.5369614,683.3195755,31-12-2023,Bank E,0,77,65+,,,
484.117531,908.8747762,29.55279094,344.9349359,823.3837175,01-05-2022,Bank E,0,65,65+,,,
628.2889946,981.6874345,944.5149233,169.9424911,971.9869972,07-11-2019,Bank B,0,42,35-44,,,
945.534786,373.6109451,982.8802917,35.84415232,660.7505549,16-02-2022,Bank E,0,68,65+,,,
266.1478043,129.4630966,577.5349249,306.3503082,666.8253438,26-05-2022,Bank B,0,41,35-44,,,
539.9810521,392.5894009,181.8221613,601.2501975,829.2306295,02-03-2020,Bank E,1,63,55-64,,,
600.0044685,610.5225558,511.8373641,388.2401173,457.4580416,08-12-2022,Bank A,0,69,65+,,,
989.5417571,749.6685021,430.559464,457.2964,499.6320077,24-04-2019,Bank B,0,44,35-44,,,
659.3141944,465.9582342,686.1791184,329.1878066,410.639632,14-03-2022,Bank B,0,48,45-54,,,
864.0531247,328.9056547,964.4367332,172.504947,241.6798157,11-04-2023,Bank D,0,64,55-64,,,
463.6797508,797.4087261,731.5754776,174.4660176,236.685026,30-07-2023,Bank E,0,68,65+,,,
575.2629891,295.1647453,422.3253245,486.5941755,594.2460054,30-10-2019,Bank E,0,52,45-54,,,
251.0513244,163.1401436,398.5633878,82.02622486,526.7651711,13-01-2021,Bank B,0,69,65+,,,
839.6051592,118.9756594,112.7305321,80.21779887,847.8612898,10-08-2020,Bank A,0,37,35-44,,,
80.70489493,983.4620354,358.331294,328.7621591,91.6317521,13-09-2021,Bank A,0,33,25-34,,,
585.6412126,585.8822124,493.8058273,311.0201472,368.5808901,11-12-2019,Bank A,0,77,65+,,,
320.5033937,426.1464083,341.7881055,675.5173199,295.7864723,24-03-2021,Bank E,0,48,45-54,,,
350.8382315,435.4598848,3.961834271,492.0825742,255.8198032,11-03-2021,Bank D,0,24,18-24,,,
56.15045402,911.0212988,322.4187339,426.0852637,827.3431583,21-10-2021,Bank B,0,35,35-44,,,
166.7889708,850.3088096,241.6379481,589.0378916,685.6783802,16-03-2022,Bank C,0,25,25-34,,,
905.0139459,607.6379947,453.2318013,572.2693523,202.0824627,03-08-2022,Bank D,0,44,35-44,,,
689.0743341,186.8807121,557.2476121,647.6036614,898.5831804,05-08-2023,Bank C,0,31,25-34,,,
450.189826,775.3332266,167.5304883,156.1964787,524.7980137,12-12-2021,Bank D,0,35,35-44,,,
596.3407651,632.3410407,745.674042,294.9314878,622.6077219,20-08-2022,Bank A,0,18,18-24,,,
188.1391208,218.9977091,67.30888837,747.0005861,506.9929704,28-12-2021,Bank E,0,73,65+,,,
238.1857056,556.2377257,354.2401986,837.2099103,528.1478808,27-12-2019,Bank C,0,48,45-54,,,
29.81072285,985.0952863,74.29853824,695.9581889,437.2558392,14-06-2023,Bank D,0,37,35-44,,,
249.3178065,676.4582345,125.8973537,858.2466985,250.6119859,28-05-2022,Bank E,0,23,18-24,,,
361.4536584,632.6436363,1.029315565,472.7486144,894.2489215,06-10-2021,Bank C,0,62,55-64,,,
680.4156413,387.9003649,660.4244281,936.5694249,187.8053168,04-12-2020,Bank B,0,18,18-24,,,
531.8080088,234.7375812,854.2246392,721.0502516,801.0759202,28-07-2020,Bank D,0,36,35-44,,,
943.0118525,232.3087764,48.71917152,290.9037202,399.1393086,28-05-2023,Bank B,0,56,55-64,,,
625.1598067,797.7045625,349.803288,473.4969867,785.467266,30-03-2022,Bank A,0,72,65+,,,
225.3287263,217.1319279,589.2329898,436.0568305,948.896803,01-09-2023,Bank B,0,44,35-44,,,
357.030543,759.5556035,583.0927435,54.57609195,84.38554801,17-01-2022,Bank B,0,73,65+,,,
203.1564882,143.1526228,329.3714896,578.988916,602.362543,18-11-2020,Bank D,0,33,25-34,,,
587.7677852,117.6086346,600.2254109,409.7468869,903.0526653,19-02-2021,Bank A,0,31,25-34,,,
911.9841961,768.1738267,703.1071511,114.9527173,84.69421159,07-08-2020,Bank B,0,51,45-54,,,
840.8336909,427.0158165,451.3622752,847.79309,621.4309591,16-11-2023,Bank E,0,24,18-24,,,
179.4072409,211.013229,6.377169035,710.6700939,485.6116585,11-08-2020,Bank C,1,37,35-44,,,
949.9639128,714.0128012,103.1526608,161.5414599,501.7246468,28-03-2022,Bank B,0,48,45-54,,,
924.8741687,247.2510899,825.5802019,312.2724201,269.8971896,03-05-2020,Bank A,0,39,35-44,,,
901.3927493,47.24159207,660.7410387,43.16751428,800.7637866,28-08-2021,Bank B,0,37,35-44,,,
829.404355,893.3565747,186.0900616,124.4981559,503.5350466,09-09-2022,Bank C,0,32,25-34,,,
271.6326216,606.2974722,513.7472906,144.8521102,739.2704939,22-06-2023,Bank A,0,42,35-44,,,
803.7843785,963.0430224,395.5388764,337.7349355,192.262656,05-11-2022,Bank D,0,63,55-64,,,
180.8650552,321.0532854,981.8167024,92.25867472,259.3662021,30-01-2022,Bank A,0,18,18-24,,,
85.97839688,273.6313927,92.40143253,508.3088668,438.3556535,08-05-2020,Bank D,0,34,25-34,,,
174.0503304,174.8078938,626.1090737,387.121339,56.19493673,26-07-2023,Bank A,0,33,25-34,,,
920.1925998,404.9524858,591.0475549,885.4119499,402.1589973,26-06-2023,Bank C,0,54,45-54,,,
820.6600394,914.7522246,174.0673837,892.49246,119.8324467,19-01-2019,Bank C,0,38,35-44,,,
275.1274094,808.2114477,900.6845483,684.1387884,104.8258495,17-01-2023,Bank A,0,44,35-44,,,
522.9922769,572.634109,281.85973,991.2958069,335.6279569,14-02-2023,Bank B,0,73,65+,,,
210.2547693,110.1360287,378.5012609,692.6186916,231.4170933,06-06-2023,Bank C,0,72,65+,,,
769.5442175,135.4012677,440.467931,702.3737401,135.3094027,01-02-2020,Bank D,0,76,65+,,,
597.84221,798.9525124,595.5488963,511.4639243,838.2995532,27-09-2021,Bank D,0,52,45-54,,,
985.42035,181.3129524,691.3463413,80.65755434,42.84102397,26-07-2022,Bank E,0,41,35-44,,,
280.8189702,970.9197885,552.1956514,268.271344,132.5860964,30-04-2021,Bank D,0,79,65+,,,
920.183403,362.3665819,306.6972704,857.963432,604.4028317,20-10-2022,Bank E,0,69,65+,,,
168.6361116,421.5105315,928.2310681,901.2035746,70.10979272,16-09-2022,Bank A,0,68,65+,,,
268.6131928,154.539398,533.8117143,749.983317,295.5432112,23-07-2023,Bank A,0,19,18-24,,,
757.9960774,668.7155731,728.2222094,948.2437133,424.6118608,29-09-2022,Bank A,0,74,65+,,,
342.5680246,683.8472081,807.5571415,191.4452917,846.7996008,01-04-2021,Bank B,0,63,55-64,,,
57.852491,6.393752076,158.4271494,978.667187,523.5653776,30-03-2020,Bank B,0,77,65+,,,
46.56741151,997.175684,744.9112548,838.005076,212.9405265,13-06-2023,Bank E,0,72,65+,,,
105.4494342,515.0849427,772.1756843,637.7806523,631.0593315,25-12-2020,Bank D,0,70,65+,,,
757.0960837,227.0208256,661.5192818,392.1106691,69.75348532,06-08-2023,Bank D,0,42,35-44,,,
202.1426062,794.0037392,895.9306981,282.8218115,190.360938,24-12-2021,Bank A,0,36,35-44,,,
26.72450425,947.6973886,683.854925,957.030105,863.849183,04-01-2022,Bank C,0,62,55-64,,,
340.4665927,112.6830458,499.0567949,26.81379782,149.9166281,11-12-2020,Bank B,1,30,25-34,,,
233.432629,665.6465961,509.877474,302.4195561,564.7683992,23-05-2019,Bank B,0,46,45-54,,,
125.2026489,755.7081268,712.0351388,216.5026757,606.3915558,05-07-2021,Bank A,0,49,45-54,,,
503.3026043,60.81631185,278.1539168,999.482704,99.53566111,07-04-2021,Bank B,0,23,18-24,,,
506.411307,849.3337546,300.651873,260.708639,890.7930517,27-08-2020,Bank A,0,73,65+,,,
304.829947,651.4933113,740.3129843,788.6177493,994.7596373,05-02-2023,Bank E,0,26,25-34,,,
803.1920697,657.0121569,895.4635578,905.7446356,973.1664577,11-12-2022,Bank D,0,69,65+,,,
776.4652645,194.9273306,709.8060889,75.12844164,317.9629279,01-11-2019,Bank C,0,18,18-24,,,
115.8075103,949.9426069,338.7541122,713.2156464,571.3184358,05-01-2021,Bank D,0,41,35-44,,,
107.5114131,561.3444479,661.0235434,881.5172573,70.08564242,01-03-2023,Bank D,0,27,25-34,,,
295.6339851,692.3409439,34.33163587,203.5534562,218.6703964,18-10-2019,Bank E,0,52,45-54,,,
669.3264128,285.9606795,599.5956623,965.3484467,793.242982,12-04-2019,Bank B,0,23,18-24,,,
332.9028046,472.3999688,200.6739021,15.7200103,289.7153981,14-07-2022,Bank C,0,65,65+,,,
369.4086112,564.3671729,944.0666493,947.8520731,70.09829886,16-05-2021,Bank B,0,37,35-44,,,
614.6456795,42.35265089,648.0810748,117.7030623,946.402825,25-08-2021,Bank D,1,55,55-64,,,
864.3386825,22.32883055,782.1317245,635.8971172,495.3691906,04-07-2023,Bank A,0,29,25-34,,,
602.6344868,678.2500605,884.4574756,767.357661,575.3778193,31-08-2021,Bank D,0,20,18-24,,,
824.6156607,986.9229565,300.1820209,118.420694,731.4482607,21-04-2021,Bank B,0,72,65+,,,
978.5963339,116.7059212,431.707258,62.26764219,776.5319428,19-08-2021,Bank D,1,35,35-44,,,
948.7087157,498.9941545,409.5211473,907.7190233,133.3883893,30-07-2021,Bank A,0,38,35-44,,,
891.5843115,392.1260028,559.4064124,528.2921051,615.9791744,06-12-2023,Bank E,0,52,45-54,,,
942.1233138,951.1270323,831.1482672,191.544077,333.5163244,23-10-2021,Bank B,0,54,45-54,,,
487.8248503,905.4609394,520.8648238,977.4356647,983.8411717,26-03-2019,Bank D,0,36,35-44,,,
598.5842595,877.4953395,999.222712,849.716518,656.9110132,23-12-2023,Bank B,0,42,35-44,,,
845.1335255,82.65506179,634.8213175,216.5220322,116.0636507,24-11-2019,Bank E,0,73,65+,,,
892.8712523,639.6449438,243.5465459,386.7822977,973.2765454,26-03-2021,Bank D,0,79,65+,,,
862.1820529,15.5817955,979.8009951,368.5294733,695.418166,13-01-2023,Bank D,0,35,35-44,,,
712.6765646,911.6844357,885.0608762,281.7295914,643.5354783,29-03-2020,Bank B,0,57,55-64,,,
393.7054229,525.5437365,554.6785254,396.3434458,463.8940204,20-09-2020,Bank B,0,47,45-54,,,
208.3422679,607.6463833,758.9598154,429.7412041,977.6800882,29-05-2022,Bank A,0,73,65+,,,
57.22640741,589.1606817,583.6007734,36.29627841,224.5701724,23-03-2022,Bank E,0,59,55-64,,,
905.5425836,544.5140446,436.385875,415.4964455,888.160832,26-10-2020,Bank A,1,68,65+,,,
367.0311756,859.1668623,309.1925993,531.5039845,143.8197695,12-01-2019,Bank D,0,59,55-64,,,
825.0303122,735.974871,530.0930635,25.90130748,481.2573319,02-03-2022,Bank B,0,70,65+,,,
225.1965282,413.3742959,856.4264889,769.6033054,241.9529095,31-10-2019,Bank D,0,51,45-54,,,
984.9534329,903.2105063,528.6734431,530.1503203,901.265965,09-08-2022,Bank D,0,27,25-34,,,
636.1448084,536.6884119,749.1485237,235.0971153,878.3774197,01-09-2021,Bank C,0,39,35-44,,,
531.4152404,603.499295,89.94387125,309.5089588,426.7353367,16-08-2022,Bank C,0,67,65+,,,
413.9095234,778.2843662,282.3223975,182.1092623,582.6172515,30-10-2023,Bank D,0,21,18-24,,,
615.0148584,121.5833071,2.468502986,917.64908,79.63699711,21-02-2021,Bank B,0,20,18-24,,,
897.8669319,399.2148744,653.055908,185.6146907,823.9170278,12-02-2019,Bank D,0,66,65+,,,
180.1933869,386.5091483,238.0257795,837.5059577,858.3358136,01-08-2021,Bank C,0,73,65+,,,
372.0288894,307.378471,773.5653752,878.5119718,624.0199941,09-12-2019,Bank B,0,73,65+,,,
927.4036757,383.0438129,151.886402,179.6429823,669.8319523,11-09-2022,Bank D,0,66,65+,,,
407.5264231,156.3145983,292.2268549,530.605072,121.445267,12-05-2020,Bank E,0,45,45-54,,,
3.442498944,917.2980475,304.8611908,221.4981453,698.4808097,30-12-2019,Bank E,0,39,35-44,,,
853.4027222,632.2787673,254.4827541,861.6366234,510.4271961,09-06-2021,Bank D,0,29,25-34,,,
381.190803,604.7261196,700.6122236,593.8298741,920.2454457,02-03-2020,Bank B,0,66,65+,,,
628.017806,878.5807126,586.9584352,329.6795737,532.2968175,01-10-2021,Bank D,0,30,25-34,,,
86.33668965,230.1746339,766.2316622,661.4756107,166.5187105,21-01-2019,Bank D,0,58,55-64,,,
438.0151763,141.9922059,855.8178564,109.1697018,654.2349968,11-02-2020,Bank C,0,50,45-54,,,
607.000001,472.7766456,278.2346227,403.9565,806.3913005,10-09-2020,Bank E,0,64,55-64,,,
761.5508155,738.8091152,749.8235844,143.8863744,99.09645036,11-10-2021,Bank C,0,36,35-44,,,
861.4986229,837.1745703,681.318304,605.9057453,366.8717065,02-12-2019,Bank C,0,58,55-64,,,
224.0825916,667.6564377,913.0346381,436.9965757,303.2124702,14-02-2022,Bank D,0,34,25-34,,,
270.7418135,23.7052429,520.3167222,988.2360299,815.2377161,21-02-2022,Bank C,0,64,55-64,,,
897.4747182,621.1640963,481.4464105,990.4570074,447.1621106,03-02-2020,Bank E,0,51,45-54,,,
916.8305757,761.8448088,330.9784252,503.0621833,384.3292218,03-03-2021,Bank C,0,21,18-24,,,
136.2232742,356.7665816,888.9728843,752.6356853,277.5810743,15-12-2020,Bank E,0,56,55-64,,,
367.9133131,616.433923,416.139815,503.0441164,698.1684111,20-02-2019,Bank C,0,25,25-34,,,
467.2508481,190.9697897,520.5739373,356.1182302,290.7342285,12-12-2023,Bank E,0,50,45-54,,,
328.1085611,439.0022175,886.6131429,734.0571043,667.8819385,20-11-2019,Bank C,0,18,18-24,,,
471.2602109,1.82994715,340.5507114,813.19204,388.1709095,27-02-2021,Bank C,0,22,18-24,,,
563.8191251,204.7398163,915.8577418,923.1704357,146.070384,21-05-2019,Bank B,0,49,45-54,,,
724.1589492,75.23850775,598.547618,178.6536508,145.7052525,14-04-2020,Bank E,0,57,55-64,,,
4.119817393,940.8571369,829.2524915,77.47555726,599.3756101,25-02-2021,Bank E,0,18,18-24,,,
232.8982348,264.0158821,874.1703217,114.3257456,601.4901357,31-12-2023,Bank E,0,52,45-54,,,
401.255535,190.8005996,451.9180753,940.4892871,781.6100492,19-09-2022,Bank A,0,39,35-44,,,
132.1114014,849.4297397,937.440529,276.9642808,333.4196955,21-08-2021,Bank C,0,46,45-54,,,
126.3099266,344.9401044,673.1407971,272.1550151,6.825010767,04-10-2021,Bank E,0,34,25-34,,,
338.5446476,453.174029,566.3560374,683.8251044,61.78434423,08-01-2020,Bank A,0,47,45-54,,,
469.7519453,266.3624627,947.9695655,359.8985098,100.1236987,07-05-2023,Bank B,1,52,45-54,,,
41.49149077,265.4058876,178.8787389,649.7996269,846.9665417,08-05-2020,Bank E,1,77,65+,,,
312.5587035,577.791455,730.305277,398.4876891,66.32561134,12-04-2023,Bank E,0,18,18-24,,,
229.1849109,883.0658081,824.4802663,86.53252882,223.9487234,20-08-2023,Bank A,0,21,18-24,,,
